6221.3;0.68228;10.817
6222.2;0.68253;10.818
6223.1;0.68279;10.818
6224;0.68304;10.819
6224.8;0.6833;10.82
6225.7;0.68355;10.821
6226.6;0.6838;10.822
6227.5;0.68406;10.823
6228.4;0.68431;10.824
6229.3;0.68457;10.825
6230.2;0.68482;10.826
6231.1;0.68508;10.827
6232;0.68533;10.828
6232.9;0.68559;10.829
6233.7;0.68584;10.83
6234.6;0.68609;10.83
6235.5;0.68635;10.831
6236.4;0.6866;10.832
6237.3;0.68686;10.833
6238.2;0.68711;10.834
6239.1;0.68737;10.835
6240;0.68762;10.836
6240.9;0.68787;10.837
6241.8;0.68813;10.838
6242.6;0.68838;10.839
6243.5;0.68864;10.84
6244.4;0.68889;10.84
6245.3;0.68915;10.841
6246.2;0.6894;10.842
6247.1;0.68965;10.843
6248;0.68991;10.844
6248.9;0.69016;10.845
6249.8;0.69042;10.846
6250.7;0.69067;10.847
6251.5;0.69092;10.848
6252.4;0.69118;10.849
6253.3;0.69143;10.849
6254.2;0.69169;10.85
6255.1;0.69194;10.851
6256;0.69219;10.852
6256.9;0.69245;10.853
6257.8;0.6927;10.854
6258.7;0.69296;10.855
6259.6;0.69321;10.856
6260.4;0.69346;10.857
6261.3;0.69372;10.858
6262.2;0.69397;10.858
6263.1;0.69422;10.859
6264;0.69448;10.86
6264.9;0.69473;10.861
6265.8;0.69499;10.862
6266.7;0.69524;10.863
6267.6;0.69549;10.864
6268.5;0.69575;10.865
6269.3;0.696;10.866
6270.2;0.69625;10.866
6271.1;0.69651;10.867
6272;0.69676;10.868
6272.9;0.69701;10.869
6273.8;0.69727;10.87
6274.7;0.69752;10.871
6275.6;0.69777;10.872
6276.5;0.69803;10.873
6277.4;0.69828;10.874
6278.2;0.69853;10.874
6279.1;0.69879;10.875
6280;0.69904;10.876
6280.9;0.69929;10.877
6281.8;0.69955;10.878
6282.7;0.6998;10.879
6283.6;0.70005;10.88
6284.5;0.70031;10.881
6285.4;0.70056;10.881
6286.3;0.70081;10.882
6287.1;0.70107;10.883
6288;0.70132;10.884
6288.9;0.70157;10.885
6289.8;0.70183;10.886
6290.7;0.70208;10.887
6291.6;0.70233;10.888
6292.5;0.70259;10.888
6293.4;0.70284;10.889
6294.3;0.70309;10.89
6295.2;0.70334;10.891
6296;0.7036;10.892
6296.9;0.70385;10.893
6297.8;0.7041;10.894
6298.7;0.70436;10.894
6299.6;0.70461;10.895
6300.5;0.70486;10.896
6301.4;0.70512;10.897
6302.3;0.70537;10.898
6303.2;0.70562;10.899
6304.1;0.70587;10.9
6305;0.70613;10.901
6305.8;0.70638;10.901
6306.7;0.70663;10.902
6307.6;0.70688;10.903
6308.5;0.70714;10.904
6309.4;0.70739;10.905
6310.3;0.70764;10.906
6311.2;0.7079;10.907
6312.1;0.70815;10.907
6313;0.7084;10.908
6313.9;0.70865;10.909
6314.7;0.70891;10.91
6315.6;0.70916;10.911
6316.5;0.70941;10.912
6317.4;0.70966;10.913
6318.3;0.70992;10.913
6319.2;0.71017;10.914
6320.1;0.71042;10.915
6321;0.71067;10.916
6321.9;0.71093;10.917
6322.8;0.71118;10.918
6323.6;0.71143;10.918
6324.5;0.71168;10.919
6325.4;0.71193;10.92
6326.3;0.71219;10.921
6327.2;0.71244;10.922
6328.1;0.71269;10.923
6329;0.71294;10.924
6329.9;0.7132;10.924
6330.8;0.71345;10.925
